date,instrument,weight
2022-03-31,hg1s,0.0772
2022-03-31,pl1s,0.0000
2022-04-01,es1s,0.1503
2022-04-01,nq1s,0.0656
2022-04-01,fesx1s,0.0592
2022-04-01,cl1s,0.0000
2022-04-01,ho1s,0.0000
2022-04-01,rb1s,0.0697
2022-04-01,ng1s,0.0000
2022-04-01,gc1s,0.0000
2022-04-01,si1s,0.1079
2022-04-01,hg1s,0.1134
2022-04-01,pl1s,0.0000
2022-04-04,es1s,0.1203
2022-04-04,nq1s,0.0597
2022-04-04,fesx1s,-0.0917
2022-04-04,cl1s,0.0000
2022-04-04,ho1s,0.0000
2022-04-04,rb1s,0.0748
2022-04-04,ng1s,0.0000
2022-04-04,gc1s,0.0000
2022-04-04,si1s,0.1111
2022-04-04,hg1s,0.1202
2022-04-04,pl1s,0.1300
2022-04-05,es1s,0.1369
2022-04-05,nq1s,0.0671
2022-04-05,fesx1s,0.0693
2022-04-05,cl1s,0.0000
2022-04-05,ho1s,0.0000
2022-04-05,rb1s,0.0749
2022-04-05,ng1s,0.0000
2022-04-05,gc1s,0.0000
2022-04-05,si1s,0.1111
2022-04-05,hg1s,0.1462
2022-04-05,pl1s,0.1869
2022-04-06,es1s,-0.1268
2022-04-06,nq1s,0.0628
2022-04-06,fesx1s,0.0405
2022-04-06,cl1s,0.0000
2022-04-06,ho1s,0.0000
2022-04-06,rb1s,0.0753
2022-04-06,ng1s,0.0000
2022-04-06,gc1s,0.0000
2022-04-06,si1s,0.1272
2022-04-06,hg1s,0.1437
2022-04-06,pl1s,0.0194
2022-04-07,es1s,0.1461
2022-04-07,nq1s,0.0740
2022-04-07,fesx1s,0.0850
2022-04-07,cl1s,0.0000
2022-04-07,ho1s,0.0000
2022-04-07,rb1s,0.0891
2022-04-07,ng1s,0.0000
2022-04-07,gc1s,0.0000
2022-04-07,si1s,0.1390
2022-04-07,hg1s,0.1628
2022-04-07,pl1s,0.2192
2022-04-08,es1s,0.1069
2022-04-08,nq1s,0.0686
2022-04-08,fesx1s,0.0918
2022-04-08,cl1s,0.0000
2022-04-08,ho1s,0.0000
2022-04-08,rb1s,0.0902
2022-04-08,ng1s,0.0000
2022-04-08,gc1s,0.0000
2022-04-08,si1s,0.0000
2022-04-08,hg1s,0.1700
2022-04-08,pl1s,0.1449
2022-04-11,es1s,0.1164
2022-04-11,nq1s,0.0588
2022-04-11,fesx1s,0.0717
2022-04-11,cl1s,0.0000
2022-04-11,ho1s,0.0000
2022-04-11,rb1s,0.0918
2022-04-11,ng1s,0.0000
2022-04-11,gc1s,0.0000
2022-04-11,si1s,-0.1420
2022-04-11,hg1s,0.1599
2022-04-11,pl1s,-0.1443
2022-04-12,es1s,0.1579
2022-04-12,nq1s,0.0634
2022-04-12,fesx1s,0.1085
2022-04-12,cl1s,0.0000
2022-04-12,ho1s,0.0000
2022-04-12,rb1s,0.0904
2022-04-12,ng1s,0.0000
2022-04-12,gc1s,0.0000
2022-04-12,si1s,0.1440
2022-04-12,hg1s,-0.1689
2022-04-12,pl1s,-0.1545
2022-04-13,es1s,-0.1417
2022-04-13,nq1s,-0.0879
2022-04-13,fesx1s,0.0830
2022-04-13,cl1s,-0.1202
2022-04-13,ho1s,0.0000
2022-04-13,rb1s,0.0934
2022-04-13,ng1s,0.0000
2022-04-13,gc1s,0.0000
2022-04-13,si1s,-0.1433
2022-04-13,hg1s,-0.1693
2022-04-13,pl1s,-0.1842
2022-04-14,es1s,0.1654
2022-04-14,nq1s,-0.0946
2022-04-14,fesx1s,0.0810
2022-04-14,cl1s,-0.1202
2022-04-14,ho1s,0.0000
2022-04-14,rb1s,-0.0927
2022-04-14,ng1s,0.0000
2022-04-14,gc1s,0.0000
2022-04-14,si1s,0.1828
2022-04-14,hg1s,-0.1796
2022-04-14,pl1s,0.2669
2022-04-18,es1s,0.1367
2022-04-18,nq1s,-0.0953
2022-04-18,fesx1s,0.0000
2022-04-18,cl1s,0.0000
2022-04-18,ho1s,0.0000
2022-04-18,rb1s,-0.1028
2022-04-18,ng1s,0.0000
2022-04-18,gc1s,0.0000
2022-04-18,si1s,0.2001
2022-04-18,hg1s,-0.2074
2022-04-18,pl1s,0.2617
2022-04-19,es1s,-0.1460
2022-04-19,nq1s,-0.0931
2022-04-19,fesx1s,-0.1080
2022-04-19,cl1s,0.0000
2022-04-19,ho1s,0.0000
2022-04-19,rb1s,-0.0990
2022-04-19,ng1s,0.0000
2022-04-19,gc1s,0.0000
2022-04-19,si1s,-0.1524
2022-04-19,hg1s,-0.1769
2022-04-19,pl1s,0.2384
2022-04-20,es1s,-0.1508
2022-04-20,nq1s,-0.0896
2022-04-20,fesx1s,-0.1290
2022-04-20,cl1s,0.0000
2022-04-20,ho1s,0.0000
2022-04-20,rb1s,-0.1024
2022-04-20,ng1s,0.0000
2022-04-20,gc1s,0.0000
2022-04-20,si1s,0.0000
2022-04-20,hg1s,-0.1718
2022-04-20,pl1s,0.2412
2022-04-21,es1s,-0.1385
2022-04-21,nq1s,-0.0928
2022-04-21,fesx1s,-0.1482
2022-04-21,cl1s,0.0000
2022-04-21,ho1s,0.0000
2022-04-21,rb1s,-0.1021
2022-04-21,ng1s,0.0000
2022-04-21,gc1s,0.0000
2022-04-21,si1s,-0.1474
2022-04-21,hg1s,-0.1679
2022-04-21,pl1s,0.2400
2022-04-22,es1s,0.1382
2022-04-22,nq1s,0.0581
2022-04-22,fesx1s,-0.1533
2022-04-22,cl1s,0.0000
2022-04-22,ho1s,0.0000
2022-04-22,rb1s,-0.1046
2022-04-22,ng1s,0.0000
2022-04-22,gc1s,0.0000
2022-04-22,si1s,0.1470
2022-04-22,hg1s,0.1582
2022-04-22,pl1s,0.0000
2022-04-25,es1s,0.1255
2022-04-25,nq1s,-0.1003
2022-04-25,fesx1s,0.0991
2022-04-25,cl1s,0.0000
2022-04-25,ho1s,0.0000
2022-04-25,rb1s,0.1041
2022-04-25,ng1s,0.0000
2022-04-25,gc1s,0.3997
2022-04-25,si1s,0.1547
2022-04-25,hg1s,0.1432
2022-04-25,pl1s,0.0000
2022-04-26,es1s,0.1019
2022-04-26,nq1s,0.0696
2022-04-26,fesx1s,0.0927
2022-04-26,cl1s,0.0000
2022-04-26,ho1s,0.0000
2022-04-26,rb1s,-0.1031
2022-04-26,ng1s,0.0000
2022-04-26,gc1s,0.0000
2022-04-26,si1s,0.1555
2022-04-26,hg1s,0.1439
2022-04-26,pl1s,0.0000
2022-04-27,es1s,0.0931
2022-04-27,nq1s,0.0766
2022-04-27,fesx1s,0.1069
2022-04-27,cl1s,0.1167
2022-04-27,ho1s,0.0000
2022-04-27,rb1s,-0.0921
2022-04-27,ng1s,0.0000
2022-04-27,gc1s,0.3125
2022-04-27,si1s,0.1249
2022-04-27,hg1s,0.1143
2022-04-27,pl1s,0.1682
2022-04-28,es1s,0.1316
2022-04-28,nq1s,-0.0997
2022-04-28,fesx1s,-0.1505
2022-04-28,cl1s,0.1455
2022-04-28,ho1s,0.0000
2022-04-28,rb1s,-0.1163
2022-04-28,ng1s,0.0000
2022-04-28,gc1s,0.4000
2022-04-28,si1s,0.1601
2022-04-28,hg1s,0.1444
2022-04-28,pl1s,0.0000
2022-04-29,es1s,0.0849
2022-04-29,nq1s,0.0726
2022-04-29,fesx1s,0.0874
2022-04-29,cl1s,0.1487
2022-04-29,ho1s,0.0000
2022-04-29,rb1s,-0.1190
2022-04-29,ng1s,0.0000
2022-04-29,gc1s,0.0000
2022-04-29,si1s,0.1665
2022-04-29,hg1s,0.1454
2022-04-29,pl1s,-0.1431
2022-05-02,es1s,0.0914
2022-05-02,nq1s,-0.1063
2022-05-02,fesx1s,0.0753
2022-05-02,cl1s,0.1672
2022-05-02,ho1s,0.0000
2022-05-02,rb1s,-0.1270
2022-05-02,ng1s,0.0000
2022-05-02,gc1s,0.3625
2022-05-02,si1s,0.1616
2022-05-02,hg1s,0.1327
2022-05-02,pl1s,-0.0196
2022-05-03,es1s,0.0983
2022-05-03,nq1s,-0.0890
2022-05-03,fesx1s,0.0944
2022-05-03,cl1s,0.1645
2022-05-03,ho1s,0.0000
2022-05-03,rb1s,-0.1268
2022-05-03,ng1s,0.0000
2022-05-03,gc1s,0.0000
2022-05-03,si1s,0.1642
2022-05-03,hg1s,0.1327
2022-05-03,pl1s,0.0000
2022-05-04,es1s,-0.0916
2022-05-04,nq1s,-0.0728
2022-05-04,fesx1s,-0.1552
2022-05-04,cl1s,0.1157
2022-05-04,ho1s,0.0000
2022-05-04,rb1s,-0.1214
2022-05-04,ng1s,-0.1112
2022-05-04,gc1s,0.0000
2022-05-04,si1s,0.1633
2022-05-04,hg1s,0.1371
2022-05-04,pl1s,0.0000
2022-05-05,es1s,0.0863
2022-05-05,nq1s,-0.0599
2022-05-05,fesx1s,-0.1477
2022-05-05,cl1s,0.0932
2022-05-05,ho1s,0.0000
2022-05-05,rb1s,-0.1225
2022-05-05,ng1s,-0.0346
2022-05-05,gc1s,0.0000
2022-05-05,si1s,0.1626
2022-05-05,hg1s,0.1377
2022-05-05,pl1s,0.1331
2022-05-06,es1s,0.0747
2022-05-06,nq1s,-0.0606
2022-05-06,fesx1s,-0.1526
2022-05-06,cl1s,0.1780
2022-05-06,ho1s,0.0000
2022-05-06,rb1s,-0.1311
2022-05-06,ng1s,-0.1003
2022-05-06,gc1s,0.0000
2022-05-06,si1s,0.1626
2022-05-06,hg1s,0.1384
2022-05-06,pl1s,0.0184
2022-05-09,es1s,0.0814
2022-05-09,nq1s,-0.0684
2022-05-09,fesx1s,0.1016
2022-05-09,cl1s,0.1445
2022-05-09,ho1s,0.0000
2022-05-09,rb1s,-0.1126
2022-05-09,ng1s,0.0000
2022-05-09,gc1s,0.3390
2022-05-09,si1s,0.1835
2022-05-09,hg1s,0.1238
2022-05-09,pl1s,0.1196
2022-05-10,es1s,0.0661
2022-05-10,nq1s,0.0420
2022-05-10,fesx1s,0.0954
2022-05-10,cl1s,0.1176
2022-05-10,ho1s,0.0000
2022-05-10,rb1s,0.0000
2022-05-10,ng1s,0.0000
2022-05-10,gc1s,0.2801
2022-05-10,si1s,0.1515
2022-05-10,hg1s,0.1041
2022-05-10,pl1s,0.1458
2022-05-11,es1s,0.0794
2022-05-11,nq1s,0.0615
2022-05-11,fesx1s,0.1362
2022-05-11,cl1s,0.0805
2022-05-11,ho1s,0.0000
2022-05-11,rb1s,0.1007
2022-05-11,ng1s,0.0000
2022-05-11,gc1s,0.0000
2022-05-11,si1s,0.1832
2022-05-11,hg1s,0.1237
2022-05-11,pl1s,0.1580
2022-05-12,es1s,0.0833
2022-05-12,nq1s,0.0621
2022-05-12,fesx1s,-0.1426
2022-05-12,cl1s,0.1156
2022-05-12,ho1s,0.0000
2022-05-12,rb1s,-0.1286
2022-05-12,ng1s,0.0000
2022-05-12,gc1s,0.3655
2022-05-12,si1s,0.2082
2022-05-12,hg1s,0.1323
2022-05-12,pl1s,0.0991
2022-05-13,es1s,0.0613
2022-05-13,nq1s,0.0551
2022-05-13,fesx1s,0.1198
2022-05-13,cl1s,0.1344
2022-05-13,ho1s,0.0000
2022-05-13,rb1s,-0.1085
2022-05-13,ng1s,0.0000
2022-05-13,gc1s,0.3125
2022-05-13,si1s,0.1762
2022-05-13,hg1s,0.1164
2022-05-13,pl1s,0.1228
2022-05-16,es1s,0.0665
2022-05-16,nq1s,0.0657
2022-05-16,fesx1s,-0.1584
2022-05-16,cl1s,0.1630
2022-05-16,ho1s,0.0000
2022-05-16,rb1s,-0.1344
2022-05-16,ng1s,0.0000
2022-05-16,gc1s,0.0000
2022-05-16,si1s,0.1891
2022-05-16,hg1s,0.1283
2022-05-16,pl1s,0.1042
2022-05-17,es1s,0.0932
2022-05-17,nq1s,0.0566
2022-05-17,fesx1s,0.1413
2022-05-17,cl1s,0.1614
2022-05-17,ho1s,0.0000
2022-05-17,rb1s,-0.1306
2022-05-17,ng1s,-0.0275
2022-05-17,gc1s,0.3826
2022-05-17,si1s,0.1958
2022-05-17,hg1s,-0.1454
2022-05-17,pl1s,0.1057
2022-05-18,es1s,0.0692
2022-05-18,nq1s,0.0374
2022-05-18,fesx1s,-0.0789
2022-05-18,cl1s,0.1348
2022-05-18,ho1s,0.0000
2022-05-18,rb1s,-0.0956
2022-05-18,ng1s,-0.0231
2022-05-18,gc1s,0.3095
2022-05-18,si1s,0.1617
2022-05-18,hg1s,0.1969
2022-05-18,pl1s,0.1230
2022-05-19,es1s,0.0617
2022-05-19,nq1s,0.0454
2022-05-19,fesx1s,-0.1017
2022-05-19,cl1s,0.1689
2022-05-19,ho1s,0.0000
2022-05-19,rb1s,-0.1195
2022-05-19,ng1s,-0.0297
2022-05-19,gc1s,0.0000
2022-05-19,si1s,0.1538
2022-05-19,hg1s,0.1217
2022-05-19,pl1s,0.0000
2022-05-20,es1s,0.0686
2022-05-20,nq1s,0.0459
2022-05-20,fesx1s,-0.1085
2022-05-20,cl1s,0.1695
2022-05-20,ho1s,0.0000
2022-05-20,rb1s,-0.1197
2022-05-20,ng1s,0.0000
2022-05-20,gc1s,0.0000
2022-05-20,si1s,0.2005
2022-05-20,hg1s,0.1245
2022-05-20,pl1s,0.1039
2022-05-23,es1s,0.0812
2022-05-23,nq1s,0.0477
2022-05-23,fesx1s,-0.0990
2022-05-23,cl1s,0.1714
2022-05-23,ho1s,0.0000
2022-05-23,rb1s,-0.1204
2022-05-23,ng1s,0.0000
2022-05-23,gc1s,0.0000
2022-05-23,si1s,0.1599
2022-05-23,hg1s,-0.1258
2022-05-23,pl1s,0.0000
2022-05-24,es1s,0.0819
2022-05-24,nq1s,0.0539
2022-05-24,fesx1s,-0.1053
2022-05-24,cl1s,0.1787
2022-05-24,ho1s,0.0000
2022-05-24,rb1s,-0.1235
2022-05-24,ng1s,0.0000
2022-05-24,gc1s,0.0000
2022-05-24,si1s,0.1601
2022-05-24,hg1s,-0.1354
2022-05-24,pl1s,0.0157
2022-05-25,es1s,0.0703
2022-05-25,nq1s,0.0492
2022-05-25,fesx1s,-0.1054
2022-05-25,cl1s,0.1640
2022-05-25,ho1s,0.0000
2022-05-25,rb1s,0.1126
2022-05-25,ng1s,-0.0267
2022-05-25,gc1s,0.0000
2022-05-25,si1s,0.1804
2022-05-25,hg1s,0.1205
2022-05-25,pl1s,0.1477
2022-05-26,es1s,0.0000
2022-05-26,nq1s,0.0490
2022-05-26,fesx1s,-0.1100
2022-05-26,cl1s,0.1782
2022-05-26,ho1s,0.0000
2022-05-26,rb1s,0.0000
2022-05-26,ng1s,0.0000
2022-05-26,gc1s,0.0000
2022-05-26,si1s,0.1993
2022-05-26,hg1s,0.0944
2022-05-26,pl1s,0.1637
2022-05-27,es1s,0.0794
2022-05-27,nq1s,0.0445
2022-05-27,fesx1s,-0.0930
2022-05-27,cl1s,0.1818
2022-05-27,ho1s,0.0000
2022-05-27,rb1s,-0.1251
2022-05-27,ng1s,0.0000
2022-05-27,gc1s,0.0000
2022-05-27,si1s,-0.1595
2022-05-27,hg1s,-0.1324
2022-05-27,pl1s,0.0155
2022-05-30,es1s,0.0000
2022-05-30,nq1s,0.0000
2022-05-30,fesx1s,-0.0623
2022-05-30,cl1s,0.0000
2022-05-30,ho1s,0.0000
2022-05-30,rb1s,0.0000
2022-05-30,ng1s,0.0000
2022-05-30,gc1s,0.0000
2022-05-30,si1s,0.0000
2022-05-30,hg1s,0.0000
2022-05-30,pl1s,0.0000
2022-05-31,es1s,-0.0690
2022-05-31,nq1s,0.0448
2022-05-31,fesx1s,-0.1026
2022-05-31,cl1s,0.1818
2022-05-31,ho1s,-0.2350
2022-05-31,rb1s,-0.1251
2022-05-31,ng1s,0.0000
2022-05-31,gc1s,0.3825
2022-05-31,si1s,0.1595
2022-05-31,hg1s,-0.1324
2022-05-31,pl1s,0.1130
2022-06-01,es1s,0.0000
2022-06-01,nq1s,0.0000
2022-06-01,fesx1s,0.1125
2022-06-01,cl1s,0.1818
2022-06-01,ho1s,0.0000
2022-06-01,rb1s,-0.1251
2022-06-01,ng1s,-0.1014
2022-06-01,gc1s,0.3825
2022-06-01,si1s,-0.1595
2022-06-01,hg1s,-0.1324
2022-06-01,pl1s,0.0000
2022-06-02,es1s,-0.0705
2022-06-02,nq1s,0.0367
2022-06-02,fesx1s,-0.0998
2022-06-02,cl1s,0.1818
2022-06-02,ho1s,-0.2350
2022-06-02,rb1s,-0.1251
2022-06-02,ng1s,-0.1014
2022-06-02,gc1s,0.0000
2022-06-02,si1s,-0.1595
2022-06-02,hg1s,-0.1324
2022-06-02,pl1s,0.0000
2022-06-03,es1s,0.0937
2022-06-03,nq1s,0.0437
2022-06-03,fesx1s,0.0849
2022-06-03,cl1s,0.1818
2022-06-03,ho1s,0.0000
2022-06-03,rb1s,-0.1251
2022-06-03,ng1s,-0.1014
2022-06-03,gc1s,0.3825
2022-06-03,si1s,-0.1595
2022-06-03,hg1s,-0.1324
2022-06-03,pl1s,0.0000
2022-06-06,es1s,0.0000
2022-06-06,nq1s,0.0388
2022-06-06,fesx1s,-0.0993
2022-06-06,cl1s,0.1310
2022-06-06,ho1s,0.0000
2022-06-06,rb1s,-0.1251
2022-06-06,ng1s,-0.0313
2022-06-06,gc1s,0.0000
2022-06-06,si1s,-0.1595
2022-06-06,hg1s,-0.1324
2022-06-06,pl1s,0.0000
2022-06-07,es1s,0.0000
2022-06-07,nq1s,0.0394
2022-06-07,fesx1s,0.0782
2022-06-07,cl1s,0.1818
2022-06-07,ho1s,0.0000
2022-06-07,rb1s,-0.1251
2022-06-07,ng1s,-0.0313
2022-06-07,gc1s,0.3825
2022-06-07,si1s,-0.1595
2022-06-07,hg1s,-0.1324
2022-06-07,pl1s,0.0000
2022-06-08,es1s,-0.0692
2022-06-08,nq1s,0.0384
2022-06-08,fesx1s,0.0757
2022-06-08,cl1s,0.1818
2022-06-08,ho1s,0.0000
2022-06-08,rb1s,-0.1251
2022-06-08,ng1s,-0.0313
2022-06-08,gc1s,0.0000
2022-06-08,si1s,-0.1595
2022-06-08,hg1s,-0.1324
2022-06-08,pl1s,0.0000
2022-06-09,es1s,0.0613
2022-06-09,nq1s,0.0392
2022-06-09,fesx1s,0.0776
2022-06-09,cl1s,0.1818
2022-06-09,ho1s,0.0000
2022-06-09,rb1s,-0.1251
2022-06-09,ng1s,0.0000
2022-06-09,gc1s,0.0000
2022-06-09,si1s,0.1595
2022-06-09,hg1s,-0.1324
2022-06-09,pl1s,0.0155
2022-06-10,es1s,-0.0740
2022-06-10,nq1s,-0.0583
2022-06-10,fesx1s,-0.1005
2022-06-10,cl1s,0.1049
2022-06-10,ho1s,0.0000
2022-06-10,rb1s,-0.1251
2022-06-10,ng1s,0.0000
2022-06-10,gc1s,0.0000
2022-06-10,si1s,0.1595
2022-06-10,hg1s,0.1324
2022-06-10,pl1s,0.0000
2022-06-13,es1s,0.0000
2022-06-13,nq1s,0.0495
2022-06-13,fesx1s,0.0771
2022-06-13,cl1s,0.1686
2022-06-13,ho1s,0.0000
2022-06-13,rb1s,0.1160
2022-06-13,ng1s,0.0000
2022-06-13,gc1s,0.0000
2022-06-13,si1s,0.1858
2022-06-13,hg1s,0.1228
2022-06-13,pl1s,0.1048
2022-06-14,es1s,0.0533
2022-06-14,nq1s,0.0354
2022-06-14,fesx1s,0.0639
2022-06-14,cl1s,0.1446
2022-06-14,ho1s,0.0000
2022-06-14,rb1s,0.0994
2022-06-14,ng1s,0.0000
2022-06-14,gc1s,0.3041
2022-06-14,si1s,0.1268
2022-06-14,hg1s,0.1053
2022-06-14,pl1s,0.0899
2022-06-15,es1s,0.0571
2022-06-15,nq1s,-0.0608
2022-06-15,fesx1s,-0.1138
2022-06-15,cl1s,0.1786
2022-06-15,ho1s,0.0000
2022-06-15,rb1s,0.1229
2022-06-15,ng1s,0.0000
2022-06-15,gc1s,0.3758
2022-06-15,si1s,0.1567
2022-06-15,hg1s,0.1301
2022-06-15,pl1s,0.0000
2022-06-16,es1s,0.0587
2022-06-16,nq1s,0.0369
2022-06-16,fesx1s,-0.1087
2022-06-16,cl1s,0.1818
2022-06-16,ho1s,0.0000
2022-06-16,rb1s,0.1251
2022-06-16,ng1s,0.0000
2022-06-16,gc1s,0.0000
2022-06-16,si1s,-0.1595
2022-06-16,hg1s,0.1324
2022-06-16,pl1s,0.0000
2022-06-17,es1s,0.0513
2022-06-17,nq1s,-0.0604
2022-06-17,fesx1s,-0.1138
2022-06-17,cl1s,0.1818
2022-06-17,ho1s,0.0000
2022-06-17,rb1s,0.1087
2022-06-17,ng1s,-0.1014
2022-06-17,gc1s,0.0000
2022-06-17,si1s,0.1595
2022-06-17,hg1s,0.0932
2022-06-17,pl1s,0.0000
2022-06-20,es1s,0.0000
2022-06-20,nq1s,0.0000
2022-06-20,fesx1s,-0.1027
2022-06-20,cl1s,0.0000
2022-06-20,ho1s,0.0000
2022-06-20,rb1s,0.0000
2022-06-20,ng1s,0.0000
2022-06-20,gc1s,0.0000
2022-06-20,si1s,0.0000
2022-06-20,hg1s,0.0000
2022-06-20,pl1s,0.0000
2022-06-21,es1s,0.0533
2022-06-21,nq1s,-0.0562
2022-06-21,fesx1s,-0.0994
2022-06-21,cl1s,0.1818
2022-06-21,ho1s,0.0000
2022-06-21,rb1s,0.1087
2022-06-21,ng1s,-0.1014
2022-06-21,gc1s,0.0000
2022-06-21,si1s,-0.1595
2022-06-21,hg1s,0.1324
2022-06-21,pl1s,0.0000
2022-06-22,es1s,0.0563
2022-06-22,nq1s,-0.0567
2022-06-22,fesx1s,-0.1103
2022-06-22,cl1s,0.1818
2022-06-22,ho1s,0.0000
2022-06-22,rb1s,0.1251
2022-06-22,ng1s,-0.1014
2022-06-22,gc1s,0.0000
2022-06-22,si1s,0.1595
2022-06-22,hg1s,0.1324
2022-06-22,pl1s,0.0000
2022-06-23,es1s,0.0524
2022-06-23,nq1s,0.0424
2022-06-23,fesx1s,-0.0996
2022-06-23,cl1s,0.1465
2022-06-23,ho1s,0.0000
2022-06-23,rb1s,0.0876
2022-06-23,ng1s,0.0000
2022-06-23,gc1s,0.3082
2022-06-23,si1s,0.1614
2022-06-23,hg1s,0.1067
2022-06-23,pl1s,0.0911
2022-06-24,es1s,-0.0733
2022-06-24,nq1s,0.0446
2022-06-24,fesx1s,-0.1070
2022-06-24,cl1s,0.1049
2022-06-24,ho1s,0.0000
2022-06-24,rb1s,0.0000
2022-06-24,ng1s,0.0000
2022-06-24,gc1s,0.3825
2022-06-24,si1s,0.1595
2022-06-24,hg1s,0.1324
2022-06-24,pl1s,0.0155
2022-06-27,es1s,0.0586
2022-06-27,nq1s,-0.0604
2022-06-27,fesx1s,-0.1088
2022-06-27,cl1s,0.1818
2022-06-27,ho1s,0.0000
2022-06-27,rb1s,0.0000
2022-06-27,ng1s,0.0000
2022-06-27,gc1s,0.3825
2022-06-27,si1s,0.1595
2022-06-27,hg1s,0.1324
2022-06-27,pl1s,0.0155
2022-06-28,es1s,0.0640
2022-06-28,nq1s,0.0485
2022-06-28,fesx1s,-0.1372
2022-06-28,cl1s,0.1818
2022-06-28,ho1s,0.0000
2022-06-28,rb1s,-0.1251
2022-06-28,ng1s,0.0000
2022-06-28,gc1s,0.3825
2022-06-28,si1s,0.1595
2022-06-28,hg1s,0.1324
2022-06-28,pl1s,0.1130
2022-06-29,es1s,0.0643
2022-06-29,nq1s,0.0426
2022-06-29,fesx1s,-0.1119
2022-06-29,cl1s,0.1818
2022-06-29,ho1s,0.0000
2022-06-29,rb1s,-0.1251
2022-06-29,ng1s,-0.1014
2022-06-29,gc1s,0.3825
2022-06-29,si1s,0.1595
2022-06-29,hg1s,0.1324
2022-06-29,pl1s,0.0000
2022-06-30,es1s,0.0542
2022-06-30,nq1s,-0.0544
2022-06-30,fesx1s,-0.0901
2022-06-30,cl1s,0.1480
2022-06-30,ho1s,0.0000
2022-06-30,rb1s,0.1018
2022-06-30,ng1s,0.0000
2022-06-30,gc1s,0.3113
2022-06-30,si1s,0.1630
2022-06-30,hg1s,0.1078
2022-06-30,pl1s,0.0920
